,id,city_state,name,address,current_opening_hours,business_status,latitude,longitude,weekday_text,viewport,tipologia,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
1645,ChIJiw3yZ2jk3JQRg9MJOP8f60U,Curitiba/PR,Museu Ferroviário,"Av. Sete de Setembro, 2775 - Rebouças, Curitiba",True,OPERATIONAL,-25.437499,-49.26579599999999,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']","{'northeast': {'lat': -25.43603897010728, 'lng': -49.26407482010727}, 'southwest': {'lat': -25.43873862989272, 'lng': -49.26677447989271}}",museu,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00
1646,ChIJwQmgJ4bj3JQRo8LFgxoyBSQ,Curitiba/PR,Memorial da Imigração Japonesa,"Praça do Japão - Água Verde, Curitiba",True,OPERATIONAL,-25.446043,-49.287543,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20095:00\u202fPM']","{'northeast': {'lat': -25.44474977010728, 'lng': -49.28627702010728}, 'southwest': {'lat': -25.44744942989272, 'lng': -49.28897667989272}}",museu,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00,10:00 - 17:00
1647,ChIJ-bVZwmvk3JQRBVoEj9XahTo,Curitiba/PR,Museum of Image and Sound,"R. Barão do Rio Branco, 395 - Centro, Curitiba",True,OPERATIONAL,-25.4332124,-49.26768819999999,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']","{'northeast': {'lat': -25.43188062010728, 'lng': -49.26638527010727}, 'southwest': {'lat': -25.43458027989272, 'lng': -49.26908492989271}}",museu,,10:00 - 19:00,10:00 - 19:00,10:00 - 19:00,10:00 - 19:00,10:00 - 18:00,10:00 - 18:00
1648,ChIJV5nIeA7k3JQRgFtWpJe_Ay4,Curitiba/PR,Museu Paranaense,"R. Kellers, 289 - São Francisco, Curitiba",True,OPERATIONAL,-25.4275677,-49.2761978,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20095:30\u202fPM']","{'northeast': {'lat': -25.42633625, 'lng': -49.2744264}, 'southwest': {'lat': -25.42994325, 'lng': -49.2775424}}",museu,,10:00 - 17:30,10:00 - 17:30,10:00 - 17:30,10:00 - 17:30,10:00 - 17:30,10:00 - 17:30
1649,ChIJKWpDaRLk3JQRSaxCYmuUspc,Curitiba/PR,Memorial de Curitiba,"R. Dr. Claudino dos Santos, 79 - São Francisco, Curitiba",True,OPERATIONAL,-25.4277132,-49.2727152,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20093:00\u202fPM']","{'northeast': {'lat': -25.42619952010728, 'lng': -49.27180902010728}, 'southwest': {'lat': -25.42889917989272, 'lng': -49.27450867989272}}",museu,,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 15:00,09:00 - 15:00
1650,ChIJG6SfRhLk3JQRLfZlwcR6lkU,Curitiba/PR,Museu de Arte Sacra de Curitiba - MASAC,"Lgo da Ordem - R. Dr. Claudino dos Santos, 49 - São Francisco, Curitiba",True,OPERATIONAL,-25.4276332,-49.2721466,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20092:00\u202fPM']","{'northeast': {'lat': -25.42654937010728, 'lng': -49.27078232010728}, 'southwest': {'lat': -25.42924902989272, 'lng': -49.27348197989272}}",museu,,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 14:00,09:00 - 14:00
1651,ChIJTXHYNGvk3JQRnboG_s-rtT8,Curitiba/PR,Museu de Arte - MUSA UFPR,"R. XV de Novembro, 695 - Centro, Curitiba",True,OPERATIONAL,-25.4293568,-49.2674203,"['Monday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -25.42808022010728, 'lng': -49.26603607010728}, 'southwest': {'lat': -25.43077987989273, 'lng': -49.26873572989272}}",museu,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,,
1652,ChIJo8UcFYDj3JQR84S_oGdfyxU,Curitiba/PR,MAI - Museu de Arte Indígena,"Av. Água Verde, 1413 - Água Verde, Curitiba",True,OPERATIONAL,-25.4540765,-49.2853814,"['Monday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -25.45259467010727, 'lng': -49.28404797010728}, 'southwest': {'lat': -25.45529432989272, 'lng': -49.28674762989272}}",museu,10:00 - 17:30,10:00 - 17:30,10:00 - 17:30,10:00 - 17:30,10:00 - 17:30,,
1653,ChIJVVUl6hPk3JQRSPfgPNyWGjc,Curitiba/PR,Museu da Gravura Cidade de Curitiba,"R. Presidente Carlos Cavalcanti, 533 - Centro, Curitiba",True,OPERATIONAL,-25.4262317,-49.2700729,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Saturday: 12:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 12:00\u2009–\u20096:00\u202fPM']","{'northeast': {'lat': -25.42483162010727, 'lng': -49.26871117010727}, 'southwest': {'lat': -25.42753127989272, 'lng': -49.27141082989272}}",museu,,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,00:00 - 18:00,12:00 - 18:00
1654,ChIJ_UbtkIT83JQRzA945tijYd8,Curitiba/PR,Solar do Barão,"R. Presidente Carlos Cavalcanti, 533 - Centro, Curitiba",True,OPERATIONAL,-25.426234,-49.270058,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Sunday: 12:00\u2009–\u20096:00\u202fPM']","{'northeast': {'lat': -25.42490917010728, 'lng': -49.26845877010728}, 'southwest': {'lat': -25.42760882989272, 'lng': -49.27115842989272}}",museu,,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,12:00 - 18:00
1655,ChIJ14HG3BPk3JQRT1W3nomwWok,Curitiba/PR,Photography Museum,"R. Presidente Carlos Cavalcanti, 533 - Centro, Curitiba",True,OPERATIONAL,-25.4262428,-49.2700161,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Sunday: 12:00\u2009–\u20096:00\u202fPM']","{'northeast': {'lat': -25.42485232010727, 'lng': -49.26865657010728}, 'southwest': {'lat': -25.42755197989272, 'lng': -49.27135622989272}}",museu,,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,12:00 - 18:00
